job_title,salary_min,salary_max,company_name,rating,location_city,location_state,hq_city,hq_state,founded,industry
RF Systems Integration Engineer WiFi Bluetooth,140000,151000,Apple,4.1,San Diego, CA,Cupertino, CA,1976,Computer Hardware & Software
Software Engineer II,140000,151000,ICW Group,3.3,San Diego, CA,San Diego, CA,1972,Insurance Carriers
"Software Development Engineer, AmazonFresh and Prime Now",140000,151000,Amazon,3.9,San Diego, CA,Seattle, WA,1994,Internet
Cloud Software Engineer,140000,151000,Teradata Corporation,3.7,San Diego, CA,San Diego, CA,1979,Computer Hardware & Software
Sr. Systems Engineer,106000,127000,ASML,3.6,San Diego, CA,Veldhoven, Netherlands,1984,Electrical & Electronic Manufacturing
Sr. Software Engineer (Full Stack),106000,127000,Classy,4.2,San Diego, CA,San Diego, CA,2006,Computer Hardware & Software
"Backend Software Engineer @ ClickUp [50,000 teams & 700,000 users]",106000,127000,ClickUp,4.6,San Diego, CA,San Francisco, CA,2017,IT Services
Systems Safety Engineer - Maritime,106000,127000,Raytheon Missiles & Defense,3.3,San Diego, CA,Tucson, AZ,2020,Aerospace & Defense
Sr Test Platform Engineer,106000,127000,Illumina,3.9,San Diego, CA,San Diego, CA,1998,Biotech & Pharmaceuticals
Lead Software Development Engineer in Test,106000,127000,Epsilon,3.4,San Diego, CA,Irving, TX,1969,Advertising & Marketing
Systems Integration Engineer (IO-ISR),106000,127000,SAIC,3.7,San Diego, CA,Reston, VA,2013,Enterprise Software & Network Solutions
"Software Development Engineer, Amazon Fashion",106000,127000,Amazon,3.9,San Diego, CA,Seattle, WA,1994,Internet
Tactical Data Link System Engineer,106000,127000,Titanium Cobra Solutions,5.0,San Diego, CA,San Diego, CA,2010,Aerospace & Defense
"Research Engineer - Computer Vision, Autonomous Driving",106000,127000,TuSimple,3.6,San Diego, CA,San Diego, CA,2015,Computer Hardware & Software
Senior Software Engineer,106000,127000,Holonis,3.8,San Diego, CA,San Diego, CA,2010,Internet
"Staff Engineer and Manager, Digital Design",106000,127000,pSemi,3.7,San Diego, CA,San Diego, CA,1990,Electrical & Electronic Manufacturing
Senior BI / Data Warehouse Engineer,106000,127000,Kforce,4.1,San Diego, CA,Tampa, FL,1966,Staffing & Outsourcing
Data Engineer III,64000,124000,Avantax Wealth Management,1.7,Irving, TX,Irving, TX,1983,Brokerage Services
SR. IT Engineer,64000,124000,Axxess,4.0,Dallas, TX,Dallas, TX,2007,IT Services
Big Data Developer,64000,124000,Fisher Investments,3.5,Plano, TX,Camas, WA,1979,Investment Banking & Asset Management
DAL - Data & Analytics (DA),64000,124000,Daugherty Business Solutions,4.3,Dallas, TX,Saint Louis, MO,1985,IT Services
Big Data Engineer,64000,124000,Allstate,3.4,Irving, TX,Northbrook, IL,1931,Insurance Agencies & Brokerages
Microsoft BI/SQL Engineer,64000,124000,Collinwood Technology Partners,4.7,Dallas, TX,Schaumburg, IL,2014,IT Services
Data Engineer,64000,124000,Sense Corp,3.8,Dallas, TX,Saint Louis, MO,1996,Accounting
Sr. QA Engineer,64000,124000,cxLoyalty,3.0,Plano, TX,Stamford, CT,1981,Advertising & Marketing
Data Engineer,64000,124000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Data Engineer,64000,124000,Vinli,4.6,Dallas, TX,Dallas, TX,2014,Computer Hardware & Software
DevOps Engineer,64000,124000,ZeMoSo,4.2,Farmers Branch, TX,Hyderabad, India,2012,Internet
Data Engineer,64000,124000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Big Data Engineering Intern,64000,124000,JC Penney,3.2,Plano, TX,Plano, TX,1902,"Department, Clothing, & Shoe Stores"
Data Engineer 2,64000,124000,Nokia,4.1,Dallas, TX,Nokia, Finland,1865,Telecommunications Services
Solutions Engineer,64000,124000,CyrusOne,3.4,Dallas, TX,Dallas, TX,2000,Real Estate
Project Engineer or Project Manager I - Water Planning,64000,124000,PLUMMER,4.0,Dallas, TX,Fort Worth, TX,1978,Architectural & Engineering Services
AI ML Engineer,64000,124000,Omnitracs,3.6,Dallas, TX,Dallas, TX,1988,Computer Hardware & Software
"Sr. Software Engineer, Platform",64000,124000,Spireon,3.4,Irving, TX,Irvine, CA,2002,Computer Hardware & Software
Senior Business Intelligence (BI) Engineer,64000,124000,VARIDESK,3.9,Coppell, TX,Coppell, TX,2013,Other Retail Stores
Senior Software/Data Engineer,64000,124000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Data Engineer,64000,124000,InnovAccer,3.8,Dallas, TX,San Francisco, CA,2014,Health Care Services & Hospitals
Senior Data Engineer,64000,124000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Big Data Engineer,66000,113000,Allstate,3.4,Irving, TX,Northbrook, IL,1931,Insurance Agencies & Brokerages
Data Engineer,66000,113000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Android IOT Engineer II,66000,113000,Omnitracs,3.6,Dallas, TX,Dallas, TX,1988,Computer Hardware & Software
Data Engineer,66000,113000,"V.L.S. Systems, Inc",3.3,Plano, TX,Chantilly, VA,2006,Consulting
"Sales Engineer, Data Analytics, Google Cloud",66000,113000,Google,4.4,Dallas, TX,Mountain View, CA,1998,Internet
Data Engineer,66000,113000,Collabera,4.1,Plano, TX,Basking Ridge, NJ,1991,IT Services
"Data Engineer, Machine Learning",66000,113000,BICP,5.0,Dallas, TX,Carlsbad, CA,2009,IT Services
Data Engineer,66000,113000,Vaco Financial,3.3,Dallas, TX,Brentwood, TN,2002,Consulting
Data Engineer,66000,113000,Diverse Lynx,3.9,Plano, TX,Princeton, NJ,2002,IT Services
Sr. Data Engineer,66000,113000,Amazon,3.9,Dallas, TX,Seattle, WA,1994,Internet
Data Engineer,66000,113000,"Central Business Solutions, Inc",4.0,Dallas, TX,New York, NY,2001,Computer Hardware & Software
Lead Tech Support Engineer,66000,113000,Omnitracs,3.6,Dallas, TX,Dallas, TX,1988,Computer Hardware & Software
Big Data Engineer- Hadoop,66000,113000,Allstate,3.4,Irving, TX,Northbrook, IL,1931,Insurance Agencies & Brokerages
Data Engineer,66000,113000,JPMorgan Chase & Co.,3.9,Lewisville, TX,New York, NY,1799,Investment Banking & Asset Management
Machine Learning Engineer,66000,113000,Dialexa,4.8,Dallas, TX,Dallas, TX,2010,Computer Hardware & Software
Senior Electrical Engineer,66000,113000,IMEG Corp,3.6,Dallas, TX,Rock Island, IL,2015,Consulting
Data Engineer,66000,113000,Tek Leaders,3.5,Plano, TX,Plano, TX,2016,IT Services
Security & Infrastructure Engineer,66000,113000,Catapult Systems,4.4,Dallas, TX,Austin, TX,1993,IT Services
Data Backup Engineer - Remote,66000,113000,NTT DATA Services,3.4,Dallas, TX,Tokyo, Japan,1967,IT Services
Data Engineer,66000,113000,Photon Infotech,3.0,Irving, TX,Chennai, India,1999,IT Services
Data Software Engineer,66000,113000,Mondo,3.8,Dallas, TX,New York, NY,2000,Staffing & Outsourcing
Big Data Engineer,66000,113000,Tata Consultancy Services,3.8,Irving, TX,Mumbai, India,1968,Computer Hardware & Software
Data Engineer (remote),66000,113000,Thrivent,3.3,Dallas, TX,Minneapolis, MN,1902,Insurance Carriers
Data Engineer,66000,113000,InfoVision,4.4,Plano, TX,Richardson, TX,1995,IT Services
Hadoop Data Engineer,66000,113000,Tachyon Technologies,4.4,Irving, TX,Irving, TX,2011,IT Services
Big Data Engineer,66000,113000,"Onica, a Rackspace Company",4.3,Dallas, TX,Los Angeles, CA,2017,IT Services
Senior Data Engineer,105000,110000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Senior Software/Data Engineer,105000,110000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Machine Learning/Data Engineer,105000,110000,NTT DATA Services,3.4,Irving, TX,Tokyo, Japan,1967,IT Services
Data Engineer,105000,110000,"HumCap, Inc.",4.6,Allen, TX,Plano, TX,2001,Consulting
Lead/Principal Data Engineer,105000,110000,Boston Consulting Group,4.3,Dallas, TX,Boston, MA,1963,Consulting
Principal Data Engineer,105000,110000,Dealersocket,3.9,Dallas, TX,Dallas, TX,2001,Computer Hardware & Software
Azure Data Engineer,105000,110000,CGI,3.5,Dallas, TX,Montreal, Canada,1976,Consulting
Big Data Engineer,105000,110000,Tiger Analytics,4.6,Dallas, TX,Santa Clara, CA,2011,Consulting
Solutions Engineer,105000,110000,"TierPoint, LLC",3.5,Dallas, TX,Saint Louis, MO,2010,IT Services
Data Engineer,105000,110000,loanDepot,3.3,Plano, TX,Foothill Ranch, CA,2010,Lending
Big Data Engineer with Cloudera,105000,110000,Nucleusteq,5.0,Dallas, TX,Phoenix, AZ,2018,IT Services
Senior Security Engineer,105000,110000,Whitley Penn,3.8,Dallas, TX,Fort Worth, TX,1983,Accounting
Big Data Engineer,105000,110000,Ksquare Solutions INC.,3.4,Dallas, TX,Irving, TX,2007,IT Services
Civil Engineer,105000,110000,Foresite Group,4.6,Dallas, TX,Peachtree Corners, GA,2003,Architectural & Engineering Services
Data Scientist/ Data Engineer,105000,110000,Collabera,4.1,Plano, TX,Basking Ridge, NJ,1991,IT Services
Senior Data Lead/Engineer,105000,110000,Nucleusteq,5.0,Dallas, TX,Phoenix, AZ,2018,IT Services
Data Engineer 3,105000,110000,"cyberThink, Inc.",3.6,Plano, TX,Bridgewater, NJ,1996,IT Services
"DC Operations Engineer - Plano, TX",105000,110000,Imperva,3.4,Plano, TX,Redwood City, CA,2002,Computer Hardware & Software
Data Backup Engineer - Remote US,105000,110000,NTT DATA Corporation,3.4,Dallas, TX,Tokyo, Japan,1967,IT Services
Sr. Data Engineer,105000,110000,Hilltop Holdings,2.9,Irving, TX,Dallas, TX,1998,Banks & Credit Unions
Big Data Engineer- Hadoop,60000,109000,Allstate,3.4,Irving, TX,Northbrook, IL,1931,Insurance Agencies & Brokerages
AWS/Big Data Engineer,60000,109000,Diverse Lynx,3.9,Dallas, TX,Princeton, NJ,2002,IT Services
Professional Engineer,60000,109000,PLUMMER,4.0,Dallas, TX,Fort Worth, TX,1978,Architectural & Engineering Services
Risk Data Office Engineer - Associate,60000,109000,Goldman Sachs,4.0,Dallas, TX,New York, NY,1869,Investment Banking & Asset Management
Data Engineer,60000,109000,Net2Source,3.2,Richardson, TX,Somerset, NJ,2007,Staffing & Outsourcing
Big Data Engineer,60000,109000,Tata Consultancy Services (North America),3.7,Irving, TX,New York, NY,1968,IT Services
Platform Reliability Engineer - Data Focused - Data Lake Engineering,60000,109000,Goldman Sachs,4.0,Dallas, TX,New York, NY,1869,Investment Banking & Asset Management
Kafka Data Engineer (remote),60000,109000,Thrivent,3.3,Dallas, TX,Minneapolis, MN,1902,Insurance Carriers
Data Backup Engineer Remote US,60000,109000,NTT DATA SERVICES,3.4,Dallas, TX,Tokyo, Japan,1967,IT Services
Big Data/Hadoop Engineer,60000,109000,Tekstrom Inc,4.6,Dallas, TX,Wilmington, DE,1999,IT Services
Python/SQL Data Engineer,60000,109000,YOH,3.3,Dallas, TX,Philadelphia, PA,1940,Staffing & Outsourcing
Technology Data Engineer,60000,109000,Goldman Sachs,4.0,Richardson, TX,New York, NY,1869,Investment Banking & Asset Management
Cloud Engineer,60000,109000,"Onica, a Rackspace Company",4.3,Dallas, TX,Los Angeles, CA,2017,IT Services
CIMD Technology - Data Engineer,60000,109000,Goldman Sachs,4.0,Richardson, TX,New York, NY,1869,Investment Banking & Asset Management
Sr. Data Engineer,60000,109000,Photon Infotech,3.0,Irving, TX,Chennai, India,1999,IT Services
(Senior) Data Engineer,60000,109000,Boston Consulting Group,4.3,Dallas, TX,Boston, MA,1963,Consulting
Big Data Engineer,60000,109000,Tachyon Technologies LLC,4.4,Irving, TX,Irving, TX,2011,IT Services
Big Data Engineer (TX),60000,109000,Tiger Analytics,4.6,Dallas, TX,Santa Clara, CA,2011,Consulting
Data Engineer 3,60000,109000,"US Tech Solutions, Inc.",3.8,Plano, TX,Edison, NJ,2000,Staffing & Outsourcing
Machine Learning Engineer,60000,109000,NTT DATA Services,3.4,Irving, TX,Tokyo, Japan,1967,IT Services
Data Engineering -Team Lead,74000,134000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Data Engineer - Orion,74000,134000,"ZeniMax Media, Inc.",3.4,Dallas, TX,Rockville, MD,1999,Video Games
Big Data Engineer,74000,134000,Horizontal Talent,3.9,Plano, TX,Minneapolis, MN,2003,Staffing & Outsourcing
"Sales Engineer, Data Management, Google Cloud",74000,134000,Google,4.4,Addison, TX,Mountain View, CA,1998,Internet
Azure Data Engineer- Houston TX,74000,134000,Diverse Lynx,3.9,Dallas, TX,Princeton, NJ,2002,IT Services
Full Stack Data Engineer Irving AVP/C12,74000,134000,Citi,3.7,Irving, TX,New York, NY,1812,Investment Banking & Asset Management
Big Data Engineer/Architect,74000,134000,Idexcel Inc.,4.1,Dallas, TX,Herndon, VA,1998,IT Services
Big Data Engineer,74000,134000,Enterprise Solutions Inc,3.8,Irving, TX,Naperville, IL,2000,Staffing & Outsourcing
Senior Data Engineer,74000,134000,American Institute of Aeronautics and Astronautics,3.8,Sunnyvale, TX,Reston, VA,1963,Membership Organizations
"Senior Software Engineer, Data",74000,134000,Lob,4.3,Dallas, TX,San Francisco, CA,2013,Computer Hardware & Software
Sr. Data & ML Engineer,74000,134000,Amazon,3.9,Dallas, TX,Seattle, WA,1994,Internet
Data Engineer (Big Data Hadoop),74000,134000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Integration Engineer,74000,134000,"TekCom Resources, Inc.",4.9,Dallas, TX,King of Prussia, PA,2005,Staffing & Outsourcing
Azure Data Engineer,74000,134000,Tek Leaders,3.5,Irving, TX,Plano, TX,2016,IT Services
!!!100% Remote!!! Sr. Data and Integration Engineer,74000,134000,Amerit Consulting,3.5,Dallas, TX,San Ramon, CA,2002,State & Regional Agencies
Senior Data Engineer,74000,134000,JPMorgan Chase & Co.,3.9,Lewisville, TX,New York, NY,1799,Investment Banking & Asset Management
Machine Learning Engineer,74000,134000,Tiger Analytics,4.6,Dallas, TX,Santa Clara, CA,2011,Consulting
"Remote Senior Software Engineer, Data",74000,134000,Lob,4.3,Dallas, TX,San Francisco, CA,2013,Computer Hardware & Software
Big Data Engineer,74000,134000,Diverse Lynx,3.9,Irving, TX,Princeton, NJ,2002,IT Services
Lead Data Engineer,110000,188000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
"Manager, Data Engineering",110000,188000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Hadoop Data Engineer,110000,188000,"DIVERSANT, LLC",3.8,Addison, TX,Red Bank, NJ,2005,Staffing & Outsourcing
Senior Data Engineer,110000,188000,Themesoft Inc,3.9,Plano, TX,Plano, TX,2004,IT Services
Big Data / Hadoop Engineer,110000,188000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Principal Data Engineer,110000,188000,IHS Markit,3.5,Dallas, TX,London, United Kingdom,2016,Consulting
Big Data Administrator,110000,188000,Citi,3.7,Irving, TX,New York, NY,1812,Investment Banking & Asset Management
Data Engineer/Tableau/Alteryx,110000,188000,Interstate Battery System of America Inc,3.3,Dallas, TX,Dallas, TX,1950,"Department, Clothing, & Shoe Stores"
AWS/Big Data Engineer,110000,188000,TMS LLC,2.4,Plano, TX,Plano, TX,2011,Health Care Services & Hospitals
Data Engineer 3,110000,188000,Intelliswift Software Inc,3.0,Plano, TX,Newark, CA,1998,Staffing & Outsourcing
Cloud Data Engineer,110000,188000,Maven Wave Partners,4.5,Dallas, TX,Chicago, IL,2008,Consulting
Data Engineer 3 / BigData Engineer,110000,188000,"cyberThink, Inc.",3.6,Plano, TX,Bridgewater, NJ,1996,IT Services
Big Data Engineer,110000,188000,InfoVision,4.4,Plano, TX,Richardson, TX,1995,IT Services
Data Engineer Senior (ETL),75000,135000,USAA,3.6,Plano, TX,San Antonio, TX,1922,Insurance Carriers
"Manager, Data Engineer",75000,135000,Capital One,3.9,Plano, TX,Mc Lean, VA,1994,Banks & Credit Unions
Federal - Data Engineer - Senior,75000,135000,Solekai Systems Corp,4.2,Dallas, TX,San Diego, CA,2002,Computer Hardware & Software
Hadoop Developer / Big Data Engineer / senior Data Engineer,75000,135000,"Object Technology Solutions, Inc.",4.0,Irving, TX,Overland Park, KS,1999,IT Services
Big Data Software Engineer,75000,135000,JPMorgan Chase & Co.,3.9,Plano, TX,New York, NY,1799,Investment Banking & Asset Management
Senior Data Engineer,75000,135000,"InfoVision, Inc.",4.4,Plano, TX,Richardson, TX,1995,IT Services
Engineer 1 - Big Data & Analytics,75000,135000,JC Penney,3.2,Plano, TX,Plano, TX,1902,"Department, Clothing, & Shoe Stores"
Data Engineer with Pyspark,75000,135000,Sysmind LLC,4.1,Irving, TX,Princeton Junction, NJ,1999,Enterprise Software & Network Solutions
Senior Data Engineer,91000,166000,First Tech Federal Credit Union,3.3,San Jose, CA,San Jose, CA,1952,Banks & Credit Unions
Data Engineer,91000,166000,Juniper Networks,3.8,Cupertino, CA,Sunnyvale, CA,1996,Telecommunications Services
AI Researcher/Engineer - CV,91000,166000,Samsung Research America,3.5,Mountain View, CA,Mountain View, CA,1988,Computer Hardware & Software
QA Engineer,91000,166000,Y Media Labs,3.5,Redwood City, CA,Redwood City, CA,2009,Computer Hardware & Software
Data Path Engineer,91000,166000,Clumio,5.0,Santa Clara, CA,Santa Clara, CA,2017,Enterprise Software & Network Solutions
"Software Engineer, Computer Vision / Machine Learning",91000,166000,Leia,4.6,Menlo Park, CA,Menlo Park, CA,2014,Computer Hardware & Software
Senior/Staff Engineer,91000,166000,NextNav,3.4,Sunnyvale, CA,Sunnyvale, CA,2007,Enterprise Software & Network Solutions
Backend Engineer,91000,166000,Clumio,5.0,Santa Clara, CA,Santa Clara, CA,2017,Enterprise Software & Network Solutions
Engineer II-Civil/Mechanical (Capital Project Engineer),91000,166000,Alameda County Water District,4.9,Fremont, CA,Fremont, CA,1914,Utilities
Software Engineer in Machine Learning / Deep Learning,91000,166000,Baidu USA,4.2,Sunnyvale, CA,Sunnyvale, CA,2000,Internet
Sr. BI Data Engineer III,91000,166000,Astreya,3.3,Fremont, CA,San Jose, CA,2001,IT Services
Data Engineer,91000,166000,AppLovin,4.8,Palo Alto, CA,Palo Alto, CA,2012,Video Games
Big Data Engineer,91000,166000,Plume,4.1,Palo Alto, CA,Palo Alto, CA,2015,Internet
Staff Data Engineer,91000,166000,Edelman Financial Engines,3.4,Santa Clara, CA,Sunnyvale, CA,1986,Investment Banking & Asset Management
Data Engineer –,91000,166000,Tredence,3.5,Sunnyvale, CA,San Jose, CA,2013,Consulting
Sensor Product Engineer / Senior Engineer,91000,166000,NextNav,3.4,Sunnyvale, CA,Sunnyvale, CA,2007,Enterprise Software & Network Solutions
Senior QA Engineer,91000,166000,Y Media Labs,3.5,Redwood City, CA,Redwood City, CA,2009,Computer Hardware & Software
